date,AAPL,ABBV,AMZN,BAC,BRK-B,CVX,GOOG,GOOGL,HD,JNJ,JPM,KO,LLY,MA,META,MRK,MSFT,NVDA,PEP,PFE,PG,TSLA,UNH,V,XOM
2013-05-10,14.11,30.53,13.18,11.14,111.82,82.76,21.92,22.03,61.47,66.27,37.59,31.21,43.48,52.42,26.68,32.45,27.26,3.38,63.11,19.54,59.66,5.12,54.32,41.86,60.29
2013-05-13,14.16,30.21,13.23,11.1,111.74,82.51,21.86,21.96,62.01,66.34,38.13,31.24,44.64,52.48,26.82,32.6,27.54,3.31,63.13,19.99,59.53,5.85,53.87,41.9,60.26
2013-05-14,13.83,30.76,13.42,11.41,112.67,83.95,22.09,22.2,62.53,67.21,38.56,31.49,44.7,53.79,27.07,32.94,28.15,3.36,63.49,20.01,60.19,5.55,53.3,42.22,60.94
2013-05-15,13.36,31.22,13.33,11.5,112.77,83.28,22.81,22.92,62.99,67.72,39.22,31.78,45.38,54.23,26.6,33.0,28.42,3.42,64.06,20.11,61.11,5.66,53.2,42.64,61.02
2013-05-16,13.54,31.34,13.21,11.43,111.54,83.11,22.51,22.62,62.07,67.58,39.13,31.91,44.76,53.83,26.13,32.74,28.61,3.4,63.67,19.9,60.75,6.15,53.66,42.18,60.66
2013-05-17,13.5,32.0,13.49,11.49,113.02,83.56,22.64,22.75,62.16,68.07,40.15,31.82,44.73,55.22,26.25,32.48,29.28,3.46,63.72,19.71,60.61,6.1,54.26,43.3,61.37
2013-05-20,13.8,31.38,13.38,11.56,113.0,84.48,22.63,22.74,62.08,68.01,40.14,31.38,44.02,55.08,25.76,31.92,29.45,3.45,62.8,19.53,59.91,6.0,54.02,42.6,61.88
2013-05-21,13.69,31.57,13.44,11.5,112.7,85.26,22.59,22.7,63.66,68.46,40.7,31.35,44.12,55.22,25.66,33.42,29.26,3.48,62.83,19.58,59.69,5.84,54.29,42.59,62.07
2013-05-22,13.75,31.72,13.15,11.39,111.85,84.58,22.15,22.26,64.45,68.36,41.17,31.29,43.94,54.46,25.16,32.98,29.06,3.36,63.09,19.94,59.7,5.82,53.78,42.26,61.66
2013-05-23,13.77,31.6,13.09,11.3,111.29,84.9,21.99,22.09,63.82,67.9,40.96,31.05,43.8,53.8,25.06,33.42,28.67,3.42,62.44,19.81,59.61,6.18,53.85,41.78,61.39
2013-05-24,13.87,30.82,13.09,11.33,110.83,84.93,21.75,21.85,63.88,67.59,41.19,31.28,43.32,53.96,24.31,33.3,28.77,3.4,62.79,19.76,62.02,6.47,53.59,42.33,61.22
2013-05-28,13.75,30.79,13.36,11.42,112.28,85.59,21.95,22.05,64.55,68.21,41.91,31.51,43.64,54.36,24.1,33.63,29.4,3.39,62.68,19.74,61.25,7.36,54.69,42.23,61.79
2013-05-29,13.86,29.76,13.28,11.53,113.03,84.96,21.63,21.73,64.29,66.68,41.97,30.66,43.01,54.11,23.32,33.1,29.28,3.37,61.68,19.24,59.76,6.98,54.7,41.79,61.59
2013-05-30,14.07,30.22,13.34,11.83,114.84,84.7,21.69,21.79,64.25,66.95,42.7,30.19,43.27,54.4,24.55,33.24,29.41,3.42,61.76,19.22,59.91,7.0,55.83,42.47,61.59
2013-05-31,14.01,28.96,13.46,11.69,114.07,83.1,21.7,21.8,63.62,65.54,41.91,29.61,42.54,53.85,24.35,32.98,29.3,3.38,61.41,18.53,58.14,6.52,54.08,41.79,60.51
2013-06-03,14.04,29.41,13.34,11.59,114.07,84.01,21.61,21.71,63.96,65.95,41.83,30.22,42.52,54.38,23.85,34.21,29.88,3.38,61.89,18.88,58.82,6.17,54.23,42.27,61.17
2013-06-04,14.0,29.59,13.28,11.43,113.42,83.25,21.4,21.5,62.28,65.48,41.48,30.67,42.01,53.65,23.52,34.91,29.38,3.38,62.07,18.82,58.6,6.32,53.85,42.27,60.72
2013-06-05,13.86,29.19,13.36,11.21,111.51,82.3,21.41,21.51,61.04,65.15,40.71,30.1,41.46,52.84,22.9,34.41,29.2,3.31,62.17,18.7,58.07,6.36,53.32,41.57,59.96
2013-06-06,13.66,29.51,13.39,11.3,113.1,81.64,21.54,21.64,62.79,65.76,41.07,30.21,41.68,53.34,22.97,34.32,29.35,3.33,62.53,19.13,58.19,6.49,53.47,42.07,60.35
2013-06-07,13.76,29.84,13.84,11.45,115.31,82.39,21.91,22.02,64.0,66.11,41.66,30.66,42.0,53.47,23.29,34.03,29.95,3.38,63.18,19.23,58.89,6.8,54.03,42.21,61.17
2013-06-10,13.67,29.79,14.05,11.39,115.15,83.06,22.17,22.28,63.18,66.29,41.73,30.49,42.12,53.42,24.33,34.22,29.78,3.37,63.44,19.31,59.13,6.67,54.99,42.77,60.94
2013-06-11,13.63,29.57,13.74,11.23,113.51,82.22,21.91,22.02,63.08,65.94,41.06,30.21,41.56,52.92,24.03,33.58,29.25,3.31,63.19,19.34,59.17,6.3,55.2,42.15,60.5
2013-06-12,13.46,29.01,13.58,11.18,112.95,81.22,21.72,21.82,62.1,65.2,40.82,30.12,41.43,52.69,23.77,33.37,29.39,3.28,62.87,19.35,58.78,6.52,55.12,42.03,60.02
2013-06-13,13.58,29.27,13.79,11.31,114.99,82.37,21.84,21.95,62.2,66.11,41.58,30.13,41.49,54.17,23.73,34.13,29.15,3.36,62.77,19.79,59.41,6.55,55.64,42.75,61.09
2013-06-14,13.4,29.31,13.7,11.19,114.16,81.43,21.79,21.9,62.25,66.11,40.79,30.08,41.65,53.93,23.63,34.17,28.88,3.35,62.89,19.79,59.1,6.69,55.33,42.44,60.58
2013-06-17,13.46,29.17,13.9,11.31,114.92,82.07,22.07,22.18,61.88,66.67,41.34,30.33,41.9,54.59,24.02,34.06,29.39,3.38,63.21,19.84,59.81,6.81,55.83,42.78,61.21
2013-06-18,13.45,29.53,14.09,11.36,115.17,82.27,22.43,22.54,62.74,67.24,41.54,30.52,41.89,55.18,24.21,34.03,29.37,3.36,63.22,20.01,59.87,6.89,56.96,43.17,61.49
2013-06-19,13.18,29.19,13.91,11.29,113.84,81.58,22.43,22.54,61.71,66.07,41.11,30.13,41.1,55.37,24.31,33.91,29.04,3.47,61.94,19.8,58.78,6.98,56.6,42.84,60.86
2013-06-20,12.98,27.85,13.67,11.04,111.41,79.85,22.04,22.14,60.04,64.32,40.29,29.18,39.54,54.08,23.9,33.0,28.12,3.37,60.42,19.49,57.0,6.71,55.33,41.87,59.56
2013-06-21,12.88,28.91,13.67,10.86,112.38,80.52,21.94,22.05,60.0,64.78,39.89,29.65,39.94,54.13,24.53,33.49,27.93,3.37,61.35,19.37,58.65,6.64,55.42,42.11,59.85
2013-06-24,12.54,28.41,13.53,10.53,110.71,79.09,21.66,21.77,59.75,65.87,39.09,29.48,39.26,53.12,23.94,33.07,28.31,3.3,61.35,18.86,58.0,6.77,56.07,41.82,59.18
2013-06-25,12.54,28.92,13.6,10.85,112.07,79.51,21.57,21.68,60.26,66.45,39.98,29.62,39.38,53.31,24.25,32.94,28.27,3.32,61.28,19.05,58.09,6.83,55.27,42.34,59.6
2013-06-26,12.4,29.42,13.88,10.92,112.91,79.99,21.76,21.86,61.5,67.73,40.3,30.07,39.84,53.82,24.16,33.27,28.84,3.3,62.25,19.12,58.63,7.05,56.18,42.85,60.06
2013-06-27,12.27,29.25,13.88,11.14,113.0,80.37,21.84,21.95,61.99,67.51,40.8,30.02,39.78,53.89,24.66,33.69,29.07,3.27,62.59,19.18,58.83,7.28,57.32,43.23,60.22
2013-06-28,12.35,28.04,13.88,11.01,111.92,80.12,21.93,22.03,62.96,66.85,40.53,29.91,39.3,54.25,24.88,33.1,29.0,3.28,62.62,19.06,58.32,7.16,56.79,42.87,60.43
2013-07-01,12.75,28.22,14.1,11.07,113.04,80.62,22.11,22.22,62.48,67.45,40.29,30.17,40.14,55.07,24.81,33.01,28.85,3.29,62.82,18.9,59.1,7.81,56.92,43.45,60.4
2013-07-02,13.04,28.63,14.19,11.04,112.52,80.67,21.98,22.08,62.83,67.4,40.83,30.1,40.41,55.05,24.41,33.17,28.5,3.29,62.54,18.85,59.41,7.85,56.61,43.46,60.62
2013-07-03,13.11,28.64,14.2,10.98,112.63,80.62,22.08,22.18,63.18,67.56,40.81,30.19,40.12,55.35,24.52,33.17,28.55,3.3,61.81,18.82,59.51,7.68,56.84,43.88,60.66
2013-07-05,13.0,28.98,14.29,11.18,114.96,81.59,22.25,22.36,63.63,68.41,41.75,30.21,40.47,56.24,24.37,33.61,28.72,3.33,61.87,19.03,59.34,8.01,57.39,44.76,61.25
2013-07-08,12.93,29.63,14.53,11.37,115.01,82.08,22.54,22.65,64.39,68.97,42.3,30.23,40.91,55.7,24.71,33.79,28.82,3.31,62.62,19.14,59.66,8.11,58.59,44.13,61.7
2013-07-09,13.16,29.38,14.58,11.58,115.8,83.46,22.55,22.65,64.78,69.2,42.44,30.44,41.44,56.11,25.48,33.94,28.84,3.33,63.38,19.29,60.27,8.23,58.95,43.92,62.43
2013-07-10,13.11,29.78,14.62,11.45,114.88,83.2,22.57,22.67,64.53,69.48,42.4,30.33,41.14,55.85,25.8,34.18,29.13,3.37,63.54,19.35,60.44,8.15,58.71,43.8,62.08
2013-07-11,13.31,29.97,14.98,11.57,116.98,83.79,22.92,23.03,64.91,69.81,42.64,30.59,41.24,56.81,25.81,34.43,29.96,3.42,64.74,19.58,61.18,8.37,59.29,44.56,62.38
2013-07-12,13.29,30.84,15.38,11.8,117.12,83.99,22.99,23.1,65.46,70.06,42.51,30.59,41.17,56.6,25.91,34.59,29.95,3.42,64.56,19.6,61.77,8.66,58.97,44.74,62.47
2013-07-15,13.31,30.54,15.33,11.88,117.21,84.41,23.03,23.14,65.35,70.38,42.44,30.58,41.24,56.32,26.28,34.58,30.37,3.41,64.87,19.59,61.74,8.48,58.65,44.63,62.37
2013-07-16,13.4,29.99,15.34,11.92,117.2,84.03,22.9,23.01,65.2,70.38,42.54,30.0,40.81,55.75,26.32,34.37,30.45,3.43,64.33,19.52,61.33,7.27,58.03,44.43,62.4
2013-07-17,13.4,30.09,15.43,12.25,117.63,84.19,22.88,22.99,65.38,70.17,42.74,30.45,40.54,56.08,26.65,34.3,30.01,3.41,65.27,19.52,61.12,8.02,57.44,44.49,62.51
2013-07-18,13.45,30.34,15.21,12.64,118.56,84.94,22.68,22.79,65.04,70.2,43.59,30.43,39.94,56.42,26.18,33.78,29.76,3.4,66.46,19.39,61.28,7.94,61.19,44.81,63.12
2013-07-19,13.24,30.48,15.26,12.63,118.9,85.92,22.33,22.44,64.93,71.81,43.43,30.64,40.49,56.08,25.88,34.06,26.36,3.33,66.16,19.79,62.09,7.98,61.97,44.55,63.65
2013-07-22,13.28,30.78,15.17,12.77,118.94,86.0,22.68,22.79,65.02,71.85,43.74,30.45,40.51,56.96,26.05,34.01,26.88,3.32,66.15,19.97,61.98,8.16,62.6,44.86,63.43
2013-07-23,13.05,30.33,15.05,12.79,118.21,86.16,22.51,22.62,65.18,71.95,43.82,30.54,40.8,56.52,26.13,34.16,26.72,3.32,66.0,20.02,61.77,8.18,63.04,44.24,63.67
2013-07-24,13.72,29.87,14.95,12.59,116.46,85.55,22.49,22.6,65.24,71.91,43.79,30.47,42.05,55.86,26.51,34.04,26.83,3.32,65.57,19.92,61.25,8.11,62.9,43.81,63.53
2013-07-25,13.66,30.28,15.17,12.7,117.07,86.49,22.11,22.21,64.2,72.07,43.69,30.45,42.08,56.62,34.36,34.33,26.35,3.33,65.5,19.86,61.36,8.27,62.98,45.65,63.52
2013-07-26,13.74,30.66,15.6,12.61,117.34,86.36,22.05,22.16,64.0,72.27,43.34,30.3,42.7,56.54,34.01,34.56,26.55,3.32,65.32,19.99,61.35,8.63,62.63,45.32,63.4
2013-07-29,13.95,30.84,15.31,12.43,116.42,85.42,21.97,22.08,63.94,72.57,43.06,30.03,42.86,56.43,35.43,34.45,26.48,3.31,65.27,20.1,61.12,8.97,63.13,45.03,62.89
2013-07-30,14.12,30.6,15.12,12.43,115.79,85.15,22.19,22.3,63.88,72.54,42.78,30.06,42.66,56.85,37.63,34.24,26.74,3.37,65.17,20.19,61.38,8.78,62.68,44.91,62.74
2013-07-31,14.1,31.13,15.06,12.5,115.87,85.23,22.11,22.22,64.23,72.79,43.09,29.89,42.5,57.72,36.8,34.33,26.73,3.37,63.96,20.05,61.28,8.95,63.18,41.53,62.7
2013-08-01,14.23,30.97,15.28,12.8,117.28,85.6,22.52,22.63,63.92,73.01,43.72,30.25,42.81,61.1,37.49,34.62,26.59,3.42,64.47,19.97,62.3,9.04,63.45,42.03,62.02
2013-08-02,14.41,31.02,15.21,12.7,117.82,84.59,22.58,22.69,65.21,73.49,43.68,29.99,43.11,61.02,38.05,34.59,26.77,3.45,64.54,20.15,62.03,9.2,62.67,43.17,61.5
2013-08-05,14.62,30.61,15.05,12.67,118.23,83.94,22.54,22.65,64.74,73.03,43.38,30.04,43.1,60.72,39.19,34.58,26.61,3.46,64.68,20.02,62.12,9.65,63.61,43.29,61.26
2013-08-06,14.49,30.72,15.04,12.53,117.91,83.37,22.33,22.44,65.06,73.04,42.91,30.1,42.66,61.82,38.55,34.52,26.51,3.41,65.12,20.13,62.38,9.48,63.52,42.9,61.18
2013-08-07,14.48,30.51,14.85,12.44,116.8,83.5,22.18,22.29,64.07,72.92,42.76,29.94,42.9,61.09,38.87,34.6,26.92,3.41,64.9,20.07,62.54,8.95,63.24,42.55,61.09
2013-08-08,14.45,30.84,14.79,12.51,117.64,83.32,22.23,22.34,65.05,72.67,42.4,29.97,42.86,61.05,38.54,34.54,27.61,3.43,64.84,19.98,62.7,10.23,63.47,42.41,61.39
2013-08-09,14.25,30.61,14.86,12.37,116.71,82.93,22.18,22.28,64.18,71.91,42.16,29.94,43.35,60.3,38.5,34.48,27.45,3.38,64.58,20.04,62.3,10.2,63.25,42.18,61.1
2013-08-12,14.65,30.83,14.83,12.34,117.13,82.46,22.06,22.16,64.37,71.63,41.83,29.7,43.25,59.62,38.22,34.54,27.6,3.36,64.17,20.02,62.29,9.83,62.78,42.17,60.54
2013-08-13,15.35,30.76,14.7,12.42,117.28,82.93,21.95,22.05,64.57,72.41,41.98,29.56,44.38,59.86,37.02,34.51,27.25,3.37,63.85,20.08,62.32,9.7,63.61,42.05,60.21
2013-08-14,15.63,30.52,14.57,12.5,116.57,82.63,21.66,21.77,62.94,70.62,41.87,29.48,43.77,59.55,36.65,34.61,27.35,3.51,63.36,19.92,62.0,9.29,62.87,41.92,59.9
2013-08-15,15.61,29.58,14.32,12.26,114.8,82.08,21.41,21.51,61.07,69.72,41.21,29.15,43.11,58.48,36.56,34.18,26.88,3.53,61.95,19.76,61.42,9.31,61.92,40.88,59.37
2013-08-16,15.75,29.43,14.24,12.34,115.24,81.83,21.34,21.44,61.27,69.58,41.21,29.12,42.68,58.43,37.08,33.99,26.89,3.55,61.39,19.46,60.97,9.47,61.95,40.69,59.2
2013-08-19,15.92,29.69,14.28,12.11,114.3,81.0,21.56,21.66,61.13,70.42,40.08,28.92,42.63,58.59,37.81,33.91,26.54,3.49,61.93,19.52,60.74,9.66,62.19,41.12,58.54
2013-08-20,15.71,29.41,14.35,12.23,115.01,80.75,21.55,21.66,60.38,69.86,40.3,28.82,42.63,58.83,38.41,33.89,26.73,3.51,61.48,19.57,60.69,9.97,62.84,40.71,58.48
2013-08-21,15.75,28.96,14.23,12.28,113.98,80.34,21.65,21.76,59.93,69.14,39.92,28.54,42.33,58.54,38.32,33.82,26.73,3.49,60.55,19.37,60.58,9.86,62.31,41.93,58.2
2013-08-22,15.77,29.38,14.49,12.47,114.75,80.75,21.76,21.86,60.14,68.72,40.37,28.57,42.36,58.7,38.55,34.07,27.39,3.51,60.68,19.32,60.87,10.47,62.42,42.05,58.58
2013-08-23,15.71,29.73,14.5,12.47,114.27,81.59,21.67,21.78,60.06,69.35,40.46,28.72,42.49,59.18,40.55,34.01,29.38,3.51,61.14,19.44,61.06,10.79,62.91,42.09,58.94
2013-08-26,15.77,29.74,14.31,12.4,113.85,81.12,21.58,21.68,61.31,68.66,40.06,28.42,42.03,58.15,41.34,33.94,28.87,3.52,61.02,19.22,59.93,10.95,62.77,41.13,58.65
2013-08-27,15.32,29.18,14.05,12.08,111.54,81.1,21.17,21.28,60.24,67.59,39.13,28.45,41.4,57.46,39.64,33.57,28.12,3.47,60.53,19.21,59.5,11.13,62.03,40.93,58.47
2013-08-28,15.39,29.13,14.08,12.09,112.2,83.15,21.13,21.23,60.98,67.88,39.11,28.6,41.56,57.72,40.55,33.56,27.92,3.47,60.77,19.35,58.65,11.1,62.04,41.18,59.83
2013-08-29,15.42,29.17,14.2,12.13,111.99,82.16,21.31,21.41,61.0,67.91,39.2,28.41,41.54,57.9,41.28,33.56,28.37,3.47,60.74,19.28,59.0,11.07,62.83,41.22,58.77
2013-08-30,15.28,29.17,14.05,12.09,111.22,82.21,21.09,21.19,60.54,67.78,39.07,28.47,41.5,57.29,41.29,33.7,28.24,3.46,61.05,19.35,59.44,11.27,62.22,40.99,58.7
2013-09-03,15.32,29.15,14.44,12.2,112.08,82.29,21.43,21.53,60.38,67.79,39.54,28.26,41.43,58.93,41.87,33.64,26.95,3.46,61.41,19.22,59.33,11.26,62.93,41.6,58.69
2013-09-04,15.64,29.52,14.68,12.27,112.08,82.5,21.71,21.81,60.58,68.17,40.11,28.74,42.13,58.92,41.78,33.98,26.38,3.5,61.33,19.46,59.13,11.37,63.61,41.41,59.1
2013-09-05,15.53,29.78,14.7,12.31,112.27,82.85,21.91,22.01,59.64,68.28,40.29,28.51,42.16,59.45,42.66,33.86,26.41,3.51,60.97,19.39,58.87,11.33,64.21,41.41,58.83
2013-09-06,15.62,30.04,14.79,12.3,111.86,82.74,21.91,22.01,59.4,68.37,40.64,28.6,42.32,60.17,43.95,33.84,26.34,3.49,61.12,19.4,58.87,11.13,64.23,41.52,58.76
2013-09-09,15.87,30.41,14.99,12.41,112.67,83.43,22.12,22.22,60.12,68.68,40.87,28.72,42.42,60.53,44.04,34.02,26.77,3.55,61.21,19.41,59.64,10.71,64.4,41.96,59.29
2013-09-10,15.51,30.65,15.02,12.52,113.59,83.97,22.13,22.24,60.95,69.44,41.5,28.8,42.69,61.58,43.6,34.19,27.39,3.63,61.25,19.52,59.48,11.09,64.72,43.38,59.14
2013-09-11,14.66,30.77,14.98,12.55,114.28,84.59,22.32,22.43,61.31,69.99,41.18,28.92,42.63,62.24,45.04,34.31,27.68,3.69,61.58,19.67,59.73,10.9,65.45,43.79,59.83
2013-09-12,14.82,30.6,14.94,12.41,113.38,84.57,22.24,22.35,61.6,69.82,40.4,28.87,42.72,63.09,44.75,34.41,27.64,3.69,61.59,19.42,59.72,11.0,65.06,43.49,59.25
2013-09-13,14.58,30.73,14.9,12.41,113.54,84.74,22.14,22.25,61.37,69.48,40.67,29.06,43.01,62.99,44.31,34.36,27.93,3.71,61.94,19.56,60.32,11.04,64.84,44.42,59.53
2013-09-16,14.11,31.37,14.8,12.45,114.84,84.7,22.11,22.22,61.72,69.84,41.09,29.19,43.31,63.42,42.51,34.65,27.73,3.71,62.48,19.7,61.17,11.11,65.39,44.51,59.72
2013-09-17,14.28,32.58,15.21,12.46,115.39,84.87,22.07,22.17,61.93,69.86,41.05,29.13,43.47,64.2,45.07,34.52,27.84,3.72,62.97,19.65,60.92,11.08,64.69,45.03,59.9
2013-09-18,14.57,32.8,15.6,12.6,116.7,85.89,22.5,22.61,63.21,70.53,41.3,29.73,43.73,65.0,45.23,34.8,28.17,3.76,63.91,19.92,61.28,11.08,63.58,45.51,60.33
2013-09-19,14.81,32.45,15.6,12.52,117.17,85.63,22.38,22.48,64.15,70.65,40.79,29.52,43.49,64.88,45.98,34.7,28.44,3.74,63.09,19.78,61.14,11.86,61.67,45.76,60.13
2013-09-20,14.66,32.75,15.82,12.37,117.9,85.27,22.49,22.6,62.91,70.35,40.83,29.59,43.55,64.82,47.49,34.52,27.72,3.71,63.03,19.87,60.58,12.23,61.43,46.73,59.71
2013-09-23,15.38,32.24,15.57,12.11,115.64,85.68,22.08,22.18,62.02,69.88,39.79,29.01,42.83,64.56,47.19,34.28,27.68,3.67,62.48,19.76,60.5,12.07,62.52,46.12,59.1
2013-09-24,15.34,31.47,15.71,12.07,115.05,84.98,22.09,22.19,62.13,69.2,38.91,28.94,42.34,64.78,48.45,34.18,27.44,3.69,62.11,19.7,60.0,12.16,62.96,45.44,58.83
2013-09-25,15.1,31.03,15.63,12.11,115.51,84.69,21.85,21.95,61.7,68.31,39.98,28.79,42.48,63.51,49.46,34.28,27.49,3.69,61.85,19.54,59.31,12.35,62.66,45.02,58.69
2013-09-26,15.25,30.8,15.91,12.06,115.79,84.29,21.87,21.98,62.15,68.3,40.12,29.1,41.21,64.05,50.39,34.28,27.71,3.68,62.11,19.57,59.56,12.58,62.82,45.49,58.64
2013-09-27,15.14,30.35,15.8,11.91,114.85,83.71,21.83,21.93,62.06,68.03,40.4,28.84,40.78,64.45,51.24,34.36,28.13,3.66,61.85,19.81,58.92,12.73,62.67,45.37,58.52
2013-09-30,14.95,30.62,15.63,11.82,113.51,82.94,21.82,21.92,61.97,68.0,39.97,28.45,40.64,63.59,50.23,34.23,28.14,3.65,61.31,19.71,57.68,12.89,62.34,44.91,57.94
2013-10-01,15.3,31.35,16.05,11.91,114.14,82.81,22.09,22.2,62.31,68.61,40.18,28.5,40.91,64.07,50.42,35.05,28.39,3.65,61.55,19.82,58.12,12.87,63.18,45.41,57.92
2013-10-02,15.35,31.45,16.03,12.05,114.41,82.48,22.12,22.22,62.36,68.47,40.58,28.11,40.81,63.93,50.28,34.78,28.68,3.65,61.35,19.9,57.94,12.06,63.18,45.08,57.97
2013-10-03,15.16,31.5,15.74,11.99,113.37,80.72,21.82,21.92,62.0,67.92,40.46,27.91,39.4,63.24,49.18,34.77,28.63,3.61,61.26,19.74,57.87,11.55,63.13,44.34,57.58
2013-10-04,15.15,32.04,15.95,12.04,113.75,80.64,21.73,21.83,61.92,68.49,41.03,27.94,39.07,63.64,51.04,34.68,28.65,3.66,61.4,19.89,58.01,12.07,63.54,44.77,58.13
2013-10-07,15.29,31.55,15.5,11.83,112.86,80.46,21.56,21.67,61.38,67.92,40.37,27.83,38.48,63.01,50.52,34.44,28.16,3.66,60.97,19.63,57.73,12.2,62.83,43.79,57.85
2013-10-08,15.08,30.48,15.16,11.73,111.37,79.68,21.26,21.36,60.68,67.15,39.63,28.0,38.8,61.86,47.14,34.33,27.91,3.63,60.87,19.37,58.25,11.65,62.23,42.9,57.59
2013-10-09,15.26,30.67,14.91,11.86,111.77,79.27,21.32,21.42,60.58,67.43,39.53,27.85,38.73,62.18,46.77,33.99,27.96,3.57,61.31,19.41,58.72,11.25,62.14,43.21,57.35
2013-10-10,15.35,31.55,15.26,12.19,114.84,79.44,21.62,21.73,61.69,68.86,40.91,28.38,39.69,64.2,49.05,34.15,28.54,3.61,62.22,19.74,59.44,11.53,64.4,44.43,57.94
2013-10-11,15.45,31.53,15.54,12.16,115.81,80.32,21.72,21.82,62.36,70.17,40.9,28.37,39.47,64.73,49.11,34.0,28.86,3.58,62.33,19.7,59.89,11.91,64.66,45.17,58.56
2013-10-14,15.55,32.0,15.53,12.29,116.0,80.94,21.82,21.92,62.38,70.44,41.06,28.47,39.59,65.19,49.51,33.62,29.13,3.64,62.53,20.13,60.09,11.98,65.05,45.46,59.0
2013-10-15,15.64,31.83,15.32,12.2,114.63,80.65,21.97,22.07,61.43,70.54,40.75,28.28,39.41,64.94,49.5,33.49,29.16,3.62,62.15,20.0,59.22,12.26,64.31,44.98,58.45
2013-10-16,15.71,32.5,15.52,12.47,116.69,81.34,22.37,22.47,61.23,71.47,42.06,28.54,39.49,65.8,51.14,33.92,29.29,3.66,63.44,20.44,60.25,12.24,65.46,45.98,58.8
2013-10-17,15.82,33.27,15.54,12.56,116.92,81.58,22.14,22.24,61.88,72.14,42.23,28.95,40.13,66.66,52.21,33.87,29.53,3.67,63.68,20.76,61.08,12.19,62.13,46.6,58.91
2013-10-18,15.96,33.38,16.45,12.53,116.97,81.67,25.19,25.31,61.02,71.88,42.3,29.13,40.02,67.66,54.22,33.51,29.56,3.71,64.01,20.93,61.07,12.23,59.86,47.11,58.96
2013-10-21,16.35,33.4,16.32,12.44,116.89,81.79,24.99,25.11,60.97,71.54,42.27,29.16,40.09,67.91,53.85,33.44,29.58,3.72,63.52,20.86,60.73,11.51,59.37,47.01,58.75
2013-10-22,16.3,33.84,16.63,12.44,117.49,82.35,25.08,25.2,61.16,72.45,41.77,29.36,40.49,67.99,52.68,33.41,29.24,3.7,64.34,21.05,61.82,11.44,59.95,47.0,59.25
2013-10-23,16.46,33.38,16.34,12.17,116.41,82.0,25.69,25.81,61.34,72.25,41.09,29.36,40.62,67.26,51.9,33.48,28.54,3.64,64.26,20.99,62.23,10.97,59.21,46.74,59.0
2013-10-24,16.68,33.11,16.61,12.14,116.84,82.29,25.54,25.66,62.73,72.44,40.88,29.14,40.82,68.56,52.45,33.23,28.51,3.61,63.65,21.0,62.0,11.54,58.86,47.69,59.55
2013-10-25,16.49,34.05,18.17,12.22,117.03,82.32,25.29,25.41,62.3,72.24,41.11,29.31,40.91,68.47,51.95,33.46,30.21,3.58,64.27,21.0,61.53,11.31,58.87,47.72,59.24
2013-10-28,16.61,34.13,17.91,12.19,116.94,82.53,25.28,25.4,62.14,72.47,41.04,29.75,41.08,69.06,50.23,32.61,30.07,3.57,65.25,21.09,62.53,10.86,58.27,47.73,59.42
2013-10-29,16.2,34.39,18.14,12.12,117.41,82.94,25.81,25.93,63.32,73.06,41.07,29.89,40.54,69.29,49.4,32.77,30.03,3.58,65.92,21.44,63.42,10.96,59.27,48.0,59.89
2013-10-30,16.46,33.71,18.05,12.14,116.34,82.12,25.66,25.79,63.63,72.79,40.97,29.76,39.74,68.65,49.01,32.53,30.05,3.57,65.33,21.22,62.7,10.61,59.21,47.9,59.81
2013-10-31,16.39,33.46,18.2,11.97,115.09,81.89,25.67,25.79,63.64,72.65,40.15,29.72,40.23,67.84,50.21,32.42,29.94,3.57,64.85,21.05,62.1,10.66,59.42,46.22,60.36
2013-11-01,16.31,33.82,17.95,12.01,115.27,80.55,25.58,25.7,62.9,73.24,40.9,29.75,40.68,69.77,49.75,32.52,30.04,3.58,65.21,21.38,62.41,10.81,59.75,46.81,60.49
2013-11-04,16.52,33.68,17.94,12.03,114.87,80.62,25.56,25.68,62.91,72.97,40.54,29.67,40.7,68.91,48.22,32.87,30.39,3.48,65.06,21.45,62.55,11.68,60.02,46.16,62.03
2013-11-05,16.48,33.27,17.94,11.93,114.36,80.85,25.44,25.56,62.63,72.8,40.47,29.67,40.67,69.67,50.11,32.62,30.98,3.47,65.25,21.43,62.63,11.79,59.82,46.39,61.95
2013-11-06,16.43,33.19,17.81,11.96,114.91,82.69,25.47,25.59,62.44,72.98,40.58,30.08,40.77,69.43,49.12,33.05,32.28,3.5,66.84,21.41,63.69,10.08,61.19,46.77,62.78
2013-11-07,16.16,32.63,17.18,11.82,113.83,81.85,25.1,25.22,61.84,72.71,40.23,29.91,40.38,68.24,47.56,32.95,31.71,3.42,65.78,21.37,63.31,9.32,60.73,46.09,62.35
2013-11-08,16.42,33.17,17.52,12.27,115.88,82.72,25.31,25.43,61.67,73.77,42.03,30.08,40.88,69.48,47.53,33.65,31.94,3.65,66.2,21.65,63.46,9.2,61.37,46.6,62.87
2013-11-11,16.37,33.55,17.72,12.34,115.65,82.65,25.17,25.29,61.58,73.96,42.14,29.94,40.6,70.12,46.2,33.8,31.78,3.68,65.89,21.6,63.26,9.65,61.37,46.83,63.03
