Date,Open,High,Low,Close,Volume,Market Cap
Dec-03-2015,359.187,370.275,357.412,361.126,50140700.000000,5399129236.186250
Dec-02-2015,362.488,362.488,349.465,358.833,56736956.597222,5294300773.799930
Dec-01-2015,377.321,378.931,356.563,362.387,61369346.180556,5479146309.500210
Nov-30-2015,371.294,382.363,370.383,377.327,61575248.958333,5616721532.516460
Nov-29-2015,357.381,371.939,355.666,371.419,29357043.902439,5375522724.181130
Nov-28-2015,358.042,359.536,352.172,356.919,45930853.472222,5279200630.650730
Nov-27-2015,352.684,363.589,347.87,358.425,86087472.649573,5286533809.504820
Nov-26-2015,328.206,366.757,328.206,355.142,71506312.543554,5100018354.547310
Nov-25-2015,320.046,329.134,316.77,328.389,30612319.444444,4801553834.463250
Nov-24-2015,323.046,323.058,318.118,320.041,27718850.871080,4776178105.189720
Nov-23-2015,324.536,325.118,321.29,323.006,22926050.000000,4804742507.621490
Nov-22-2015,326.927,327.01,321.259,324.223,22014492.334495,4825223548.619350
Nov-21-2015,322.022,328.159,319.595,326.648,34506477.978339,4831801193.969030
Nov-20-2015,326.149,326.473,312.217,322.161,52544110.763889,4761721884.589260
Nov-19-2015,334.59,335.334,325.273,326.053,41007184.320557,4918064227.464310
Nov-18-2015,335.094,336.531,330.64,334.331,43052275.694444,4946246084.764260
Nov-17-2015,330.751,338.35,329.614,335.036,54334467.361111,4957654927.253000
Nov-16-2015,320.166,331.626,315.905,330.709,45901991.319444,4778610936.146830
Nov-15-2015,332.906,334.662,317.49,320.231,36447526.132404,4879565201.586410
Nov-14-2015,336.753,338.181,329.97,332.782,41635078.494624,4947129607.108240
Nov-13-2015,338.152,340.914,326.075,336.248,61142601.736111,4954790794.329460
Nov-12-2015,311.084,345.081,311.084,338.853,84015147.038328,4910854921.148040
Nov-11-2015,336.819,340.585,300.997,310.995,120804313.541666,4729199269.051220
Nov-10-2015,380.257,381.387,329.108,336.634,67108653.819444,5421135264.705430
Nov-09-2015,373.368,385.278,362.895,381.337,63289501.388889,5584554545.016880
Nov-08-2015,386.482,389.895,368.7,372.318,46539497.212544,5654372974.509750
Nov-07-2015,374.47,390.586,372.433,386.924,85262910.676157,5685782721.721010
Nov-06-2015,386.354,395.836,354.025,373.859,131053840.277777,5544123550.146600
Nov-05-2015,411.563,447.561,374.581,387.637,237329668.989547,5890261318.742120
Nov-04-2015,403.417,495.562,380.548,408.892,251996468.531468,6644367258.228550
Nov-03-2015,361.189,417.9,357.647,401.146,154700204.861111,5676572206.714640
Nov-02-2015,325.431,365.36,323.209,360.628,53638704.513889,4973156580.306450
Nov-01-2015,314.166,327.472,311.881,325.732,41637300.727273,4710677883.011840
Oct-31-2015,328.015,332.777,309.251,314.036,54392383.629893,4782176132.132980
Oct-30-2015,313.855,334.169,313.855,328.017,79727297.916667,4804192342.617030
Oct-29-2015,304.618,318.17,301.823,313.812,53173441.114983,4567816669.789620
Oct-28-2015,293.788,306.331,293.703,304.859,47863420.833333,4436434579.261860
Oct-27-2015,285.3,296.212,285.008,293.742,35763302.430556,4293461062.010210
Oct-26-2015,283.68,285.288,280.51,285.288,39087900.347222,4184996198.095610
Oct-25-2015,281.654,294.059,281.445,283.117,35022877.003484,4255002023.457890
Oct-24-2015,276.496,281.706,276.496,281.706,25897662.056738,4112313262.850370
Oct-23-2015,274.023,278.684,273.543,276.519,34092928.472222,4064783062.862650
Oct-22-2015,266.272,276.51,266.135,273.877,28095536.236934,4001193271.592470
Oct-21-2015,269.463,270.77,263.839,266.32,28068421.180556,3940680209.103990
Oct-20-2015,263.437,270.835,263.227,269.461,26220981.250000,3928991875.974570
Oct-19-2015,261.643,264.82,260.951,263.468,23976929.513889,3879586602.753420
Oct-18-2015,270.64,271.668,260.777,261.688,31128002.439024,3924552350.956300
Oct-17-2015,262.869,273.578,262.367,271.089,41431214.385965,3954395115.187730
Oct-16-2015,254.32,266.135,253.926,262.606,26338864.236111,3816867599.174960
Oct-15-2015,251.989,255.962,251.989,254.381,26143765.034965,3741624053.534240
Oct-14-2015,249.508,254.275,248.903,252.077,25124056.250000,3691972675.439200
Oct-13-2015,245.308,250.236,243.757,249.332,23010840.972222,3638469290.713740
Oct-12-2015,247.05,247.454,245.179,245.323,17202200.347222,3622135067.517060
Oct-11-2015,244.941,247.243,244.152,247.128,12472500.348432,3603572626.176250
Oct-10-2015,243.931,245.319,243.074,244.885,15788632.982456,3588105668.070890
Oct-09-2015,242.304,244.228,242.122,243.952,18043592.708333,3581397472.157530
Oct-08-2015,242.969,244.251,242.179,242.402,19644720.209059,3578798260.444180
Oct-07-2015,246.063,246.681,242.585,242.881,24311110.763889,3601844703.773440
Oct-06-2015,240.383,246.935,240.136,246.044,25082222.996516,3567769843.840560
Oct-05-2015,238.259,240.382,237.035,240.24,15899712.152778,3502225263.699930
Oct-04-2015,238.73,238.968,237.94,238.199,12822948.083624,3499140396.399570
Oct-03-2015,237.293,239.315,236.944,238.795,17689594.385965,3495593907.027970
Oct-02-2015,237.549,238.541,236.603,237.319,19380980.208333,3481225891.727490
Oct-01-2015,236.06,238.445,235.616,237.551,18213744.250871,3474166610.271190
Sep-30-2015,236.687,237.734,235.629,236.083,20103280.902778,3472733364.128590
Sep-29-2015,239.142,239.802,235.928,236.549,22933651.388889,3485072432.950280
Sep-28-2015,232.757,239.339,232.467,239.167,19440906.271777,3478178242.570950
Sep-27-2015,234.34,234.526,232.476,232.748,12785728.919861,3420831175.031990
Sep-26-2015,235.144,235.403,233.358,234.384,16023002.214022,3433803961.702630
Sep-25-2015,234.529,237.427,233.684,235.208,24218559.010601,3449317759.942260
Sep-24-2015,230.283,235.649,230.283,234.536,19556779.790941,3407557063.062070
Sep-23-2015,230.618,231.835,229.591,230.3,19460994.791667,3384436831.491920
Sep-22-2015,227.085,232.386,225.117,230.586,22136126.041667,3354035375.388770
Sep-21-2015,231.212,231.217,226.521,226.888,15932627.916667,3347021676.069600
Sep-20-2015,231.493,232.365,230.91,231.151,12879303.663004,3386392978.476640
Sep-19-2015,232.975,233.205,231.089,231.487,15088496.830986,3392054056.151410
Sep-18-2015,233.521,234.353,232.185,233.025,21126184.976526,3468294354.270610
Sep-17-2015,229.091,230.285,228.926,229.81,18529060.000000,3355717947.312610
Sep-16-2015,230.304,231.215,227.402,229.063,17816091.319444,3350993856.707080
Sep-15-2015,230.644,259.182,229.822,230.381,19292579.442509,3375201202.543960
Sep-14-2015,230.512,232.44,227.961,230.656,19927519.444444,3369346120.391460
Sep-13-2015,235.229,235.935,229.332,230.809,16921613.888889,3405790648.040800
Sep-12-2015,240.107,240.124,234.754,235.184,16538520.422535,3478113453.560460
Sep-11-2015,238.477,241.169,238.329,240.17,19514997.916667,3501850321.745250
Sep-10-2015,238.168,241.293,235.791,238.596,21134668.055556,3483783754.928230
Sep-09-2015,243.607,244.416,237.821,238.105,23666228.321678,3507370075.055570
Sep-08-2015,239.847,245.781,239.678,243.618,23490186.713287,3547366742.123350
Sep-07-2015,239.84,242.106,238.722,240.091,20935074.305556,3505577412.474930
Sep-06-2015,235.019,242.912,234.681,239.945,24834405.208333,3491769005.919410
Sep-05-2015,230.298,236.143,229.443,235.046,17651482.517483,3381037777.348480
Sep-04-2015,227.183,230.9,227.051,230.39,19565909.027778,3342214923.120740
Sep-03-2015,229.284,229.605,226.667,227.057,18287290.972222,3319457636.963700
Sep-02-2015,228.121,230.577,226.475,229.229,18872423.344948,3327063509.170070
Sep-01-2015,230.056,231.216,226.86,228.046,21016034.722222,3332392081.924230
Aug-31-2015,228.761,231.956,225.915,230.18,19425363.888889,3339209561.551490
Aug-30-2015,229.78,232.068,226.247,228.479,18486029.166667,3331413176.152270
Aug-29-2015,231.396,233.222,227.33,229.794,24601361.052632,3351923495.159030
Aug-28-2015,224.769,235.219,220.926,231.477,26266700.000000,3316399144.483500
Aug-27-2015,225.831,228.643,223.684,224.557,26334148.263889,3292432366.485470
Aug-26-2015,221.609,231.183,220.204,225.817,42959622.299652,3293439069.070880
Aug-25-2015,210.495,226.321,199.567,221.676,66128056.597222,3117026270.192240
Aug-24-2015,228.169,228.169,210.443,211.394,37027805.923345,3202009319.591640
Aug-23-2015,230.39,232.705,225.58,228.383,22717299.652778,3336706726.029780
Aug-22-2015,232.569,234.957,222.704,230.484,21269154.545455,3344725368.425420
Aug-21-2015,235.35,236.432,231.724,232.759,26371207.638889,3398106159.975450
Aug-20-2015,226.684,237.365,226.684,235.415,40165256.250000,3392198609.603060
Aug-19-2015,211.079,237.409,211.079,226.722,73722867.253521,3601004319.430620
Aug-18-2015,257.976,257.993,213.158,213.158,24211892.361111,3694728189.637860
Aug-17-2015,258.507,260.505,257.117,257.953,24518308.333333,3749087429.453950
Aug-16-2015,261.551,262.44,257.041,258.514,26085360.763889,3769613399.204590
Aug-15-2015,265.68,266.667,261.296,261.495,21429918.815331,3845288527.566240
Aug-14-2015,264.08,267.466,261.478,265.781,28338463.541667,3844308927.687590
Aug-13-2015,266.376,266.376,262.841,263.978,26108215.972222,3830153869.903410
Aug-12-2015,270.386,270.673,265.469,266.358,26951342.508711,3886604711.699510
Aug-11-2015,264.47,270.288,264.094,270.288,22344800.350877,3846556007.729570
Aug-10-2015,265.083,267.032,262.596,264.404,21354320.138889,3840443862.606720
Aug-09-2015,260.997,267.003,260.468,265.024,50502850.000000,3818054307.667080
Aug-08-2015,279.585,279.928,260.71,260.769,44103200.696864,3962053494.666780
Aug-07-2015,278.577,280.392,276.366,279.406,27972026.041667,4036428105.387560
Aug-06-2015,281.882,281.906,278.403,278.663,19880028.819444,4046917674.959580
Aug-05-2015,285.218,285.501,281.488,281.866,20323244.599303,4087691565.832740
Aug-04-2015,281.227,285.715,281.225,285.295,22038987.762238,4108341052.969470
Aug-03-2015,282.614,285.471,280.233,281.63,18557775.347222,4092340210.833130
Aug-02-2015,281.601,283.032,277.529,282.624,18426331.250000,4036460307.327320
Aug-01-2015,284.65,284.932,278.112,282.013,21090244.755245,4062571994.927380
Jul-31-2015,287.722,288.959,282.344,284.501,22897120.138889,4116606531.049340
Jul-30-2015,289.59,290.126,286.568,287.861,23203070.486111,4152637851.867190
Jul-29-2015,294.427,294.536,288.777,289.591,24167306.620209,4203881604.674460
Jul-28-2015,293.624,296.649,293.423,294.411,31264447.916667,4254411873.597320
Jul-27-2015,292.686,297.774,287.45,293.647,20556323.611111,4200723770.976540
Jul-26-2015,288.697,293.052,287.706,292.627,17192581.597222,4188780701.177820
Jul-25-2015,288.278,290.733,286.002,288.756,31245680.487805,4155420106.685610
Jul-24-2015,276.049,289.253,275.254,288.404,26650097.569444,4071289664.683480
Jul-23-2015,277.222,278.111,275.716,276.06,18202552.447552,3991791205.500950
Jul-22-2015,275.833,277.666,274.381,277.259,21250909.407666,3977694516.399300
Jul-21-2015,278.981,280.547,275.419,276.232,22669310.139860,4012537720.993230
Jul-20-2015,273.614,278.4,272.96,278.4,19547404.529617,3978464700.203760
Jul-19-2015,274.901,275.67,272.513,273.469,19522785.069444,3950558368.789530
Jul-18-2015,279.472,282.527,274.075,274.724,25752687.062937,3990952912.664020
Jul-17-2015,278.089,280.28,272.043,279.544,39498802.083333,3988992409.237180
Jul-16-2015,285.829,291.183,275.24,278.088,39527362.500000,4064526218.624460
Jul-15-2015,287.464,293.248,285.367,286.083,27318135.191638,4189638938.336610
Jul-14-2015,292.054,296.147,286.638,287.76,41132833.101045,4180188781.021600
Jul-13-2015,310.867,310.948,281.011,292.307,58957635.069444,4227688955.770330
Jul-12-2015,293.115,314.394,292.505,311.024,50235119.444444,4378458027.184540
Jul-11-2015,284.894,298.506,283.53,293.156,74870459.930314,4189207068.845600
Jul-10-2015,269.228,294.591,268.802,285.113,69429058.333333,4033630287.541000
Jul-09-2015,270.785,272.335,267.086,269.46,39345489.236111,3878060812.940190
Jul-08-2015,266.207,272.971,264.386,270.596,31255541.811847,3851824306.345960
Jul-07-2015,269.03,271.341,264.832,266.683,41468115.972222,3856572198.170820
Jul-06-2015,271.913,277.422,267.6,269.045,51140740.625000,3891680097.519690
Jul-05-2015,260.886,274.506,258.701,271.818,24094098.611111,3787192746.908670
Jul-04-2015,256.336,261.457,254.2,260.974,16034324.390244,3689266493.076240
Jul-03-2015,255.412,257.077,253.505,256.212,19815805.208333,3663234421.137050
Jul-02-2015,258.621,261.631,254.116,255.499,24756127.874564,3683844492.104900
Jul-01-2015,263.072,265.172,255.774,258.651,34119346.689895,3727003337.713850
Jun-30-2015,257.064,267.867,255.946,263.107,44240863.541667,3761552833.856800
Jun-29-2015,249.011,257.173,248.581,257.022,22187651.736111,3614635058.313260
Jun-28-2015,250.99,251.172,247.434,248.987,20161909.407666,3572972983.864880
Jun-27-2015,243.594,251.339,243.117,251.083,15294772.569444,3520253157.019070
Jun-26-2015,242.799,243.749,241.553,243.599,13437526.736111,3465127431.842660
Jun-25-2015,240.515,243.332,240.365,242.694,17528632.638889,3462875882.853130
Jun-24-2015,244.296,244.341,240.525,240.525,16055075.438596,3472006017.700450
Jun-23-2015,246.99,247.304,243.133,244.346,16167243.750000,3504395505.275620
Jun-22-2015,243.944,247.917,243.779,246.998,14778768.055556,3514063021.435650
Jun-21-2015,245.212,245.224,241.882,243.946,14144761.538462,3482479455.034390
Jun-20-2015,244.606,245.828,240.627,245.23,24208856.944444,3475919163.617440
Jun-19-2015,249.007,250.977,243.787,244.519,25736086.111111,3542970185.549020
Jun-18-2015,249.284,252.108,244.127,248.873,36441462.152778,3556637400.495920
Jun-17-2015,250.895,256.853,246.476,248.922,48214697.909408,3585136627.140730
Jun-16-2015,236.823,251.742,236.122,250.431,27651092.361111,3453196841.431990
Jun-15-2015,233.543,237.836,233.422,236.861,15019094.097222,3358805959.764550
Jun-14-2015,232.402,234.858,232.004,233.554,13403188.501742,3330682292.349500
Jun-13-2015,229.982,232.652,229.21,232.297,13452911.231884,3289654057.704420
Jun-12-2015,229.705,231.057,229.313,230.057,13864802.777778,3283656983.062020
Jun-11-2015,228.803,230.287,228.767,229.689,15596744.444444,3275507525.947590
Jun-10-2015,229.048,229.782,228.01,228.839,19940991.289199,3263199630.360690
Jun-09-2015,228.489,230.954,227.929,229.103,28453549.652778,3269821484.268300
Jun-08-2015,222.881,229.464,222.839,228.536,17321369.097222,3219474991.141580
Jun-07-2015,225.619,226.194,222.652,223.39,11981162.717770,3200611818.049390
Jun-06-2015,224.952,225.719,224.379,225.616,14361861.594203,3204741920.978200
Jun-05-2015,224.324,225.968,223.179,224.97,17000379.166667,3196456691.569770
Jun-04-2015,225.874,226.581,224.054,224.273,15809486.805556,3209573575.418840
Jun-03-2015,225.803,227.404,223.93,225.8,18991333.101045,3216312279.004570
Jun-02-2015,222.894,226.416,222.419,225.827,24994365.090909,3191267944.791460
Jun-01-2015,230.19,231.713,221.296,222.926,19407985.964912,3232509033.766300
May-31-2015,233.345,233.345,229.542,229.968,12913179.442509,3300288851.336500
May-30-2015,237.096,237.096,232.046,233.495,14234332.631579,3329542968.707040
May-29-2015,237.408,237.522,235.731,237.115,14946369.444444,3366297189.387590
May-28-2015,237.283,237.824,236.652,237.397,16616650.579151,3372598531.571110
May-27-2015,237.116,238.636,236.695,237.277,17261091.459075,3373386182.034340
May-26-2015,237.11,238.242,235.692,237.249,14999795.406360,3371851481.121970
May-25-2015,240.953,241.021,236.637,237.096,13187185.664336,3387781554.298320
May-24-2015,238.872,241.978,238.811,240.95,12417004.545455,3409046170.048830
May-23-2015,240.348,241.025,238.691,238.916,23306749.477352,3406611169.526550
May-22-2015,235.344,240.969,235.06,240.463,18697210.069444,3365380253.491510
May-21-2015,234.018,236.242,233.835,235.349,15627859.375000,3333907308.438020
May-20-2015,231.947,234.683,231.842,233.959,14876891.637631,3306486817.533910
May-19-2015,233.128,234.151,231.817,231.936,16989196.515679,3301694442.129950
May-18-2015,236.802,237.21,232.46,232.98,12964179.370629,3347421350.830090
May-17-2015,236.153,238.025,236.01,236.796,10473493.101045,3353253534.075150
May-16-2015,237.605,237.697,235.295,236.185,14323140.972222,3353516477.245090
May-15-2015,236.929,238.753,236.795,237.589,21586096.527778,3362855028.964010
May-14-2015,236.377,237.799,234.057,236.886,27504704.166667,3346507068.865680
May-13-2015,241.112,243.704,235.045,236.525,18771225.435540,3430691258.732070
May-12-2015,242.158,242.881,240.099,241.494,21330665.156794,3417333592.847190
May-11-2015,240.296,244.27,239.376,241.949,16872073.263889,3414261408.016010
May-10-2015,241.832,244.068,238.849,240.491,16237837.062937,3411267769.593070
May-09-2015,243.863,247.804,239.639,242.022,27321360.763889,3429250135.211800
May-08-2015,237.334,246.275,236.274,243.94,28396472.916667,3390403535.322110
May-07-2015,229.782,239.105,228.573,237.135,32251069.444444,3281892838.225770
May-06-2015,236.249,236.454,229.231,229.439,20314082.733813,3316756498.433350
May-05-2015,239.018,239.204,232.054,236.121,24112546.545455,3324733955.239070
May-04-2015,240.358,242.638,237.81,239.004,18155844.912281,3390018829.060820
May-03-2015,234.93,243.24,234.083,240.376,15230510.452962,3380089782.207940
May-02-2015,232.079,235.727,232.079,235.027,16459297.543860,3313635437.596530
May-01-2015,236.145,238.966,232.155,232.155,27798349.477352,3316856335.899030
Apr-30-2015,225.808,239.563,224.993,235.997,25522612.982456,3266974381.531380
Apr-29-2015,225.855,227.04,223.43,226.002,19555204.710145,3171952246.185840
Apr-28-2015,229.286,229.495,223.069,225.749,35962736.140351,3182019756.688770
Apr-27-2015,219.43,233.305,218.023,229.219,25575364.583333,3123378556.610170
Apr-26-2015,226.39,226.944,214.874,219.391,22278758.188153,3088753092.721870
Apr-25-2015,231.268,232.561,226.337,226.483,16704080.099502,3226842341.838570
Apr-24-2015,236.462,236.462,229.933,231.215,21248075.694444,3261083575.180840
Apr-23-2015,234.176,236.475,233.199,236.475,19920133.566434,3305168101.309470
Apr-22-2015,235.269,237.909,233.476,233.881,27896409.756098,3320014765.588600
Apr-21-2015,224.626,235.122,224.301,234.462,18483512.237762,3187031022.159340
Apr-20-2015,222.6,226.351,221.977,224.645,16828246.126761,3156487876.907720
Apr-19-2015,223.356,226.353,222.373,222.604,13467615.547703,3160343223.004420
Apr-18-2015,222.882,224.316,220.876,223.417,16619705.633803,3136079418.793120
Apr-17-2015,228.573,228.906,221.942,222.951,21363387.108014,3159164367.843410
Apr-16-2015,223.833,229.672,223.833,228.615,24491935.314685,3192533632.630140
Apr-15-2015,219.159,223.656,218.649,223.656,28400835.055351,3109360719.082930
Apr-14-2015,224.587,224.976,216.323,219.163,36191389.824561,3102041591.262740
Apr-13-2015,236.153,236.935,221.996,224.81,15095382.291667,3267035586.596990
Apr-12-2015,236.552,237.728,233.495,236.071,14498120.486111,3318301314.953780
Apr-11-2015,236.072,239.537,234.175,236.637,24275550.522648,3314683550.404700
Apr-10-2015,243.676,243.694,232.771,235.881,23803851.041667,3343933989.899720
Apr-09-2015,245.022,246.118,239.4,243.744,27322916.319444,3418385181.646560
Apr-08-2015,253.18,253.847,244.215,245.084,22124065.371025,3491946680.997250
Apr-07-2015,255.492,255.805,252.205,253.451,20464069.097222,3557357646.130740
Apr-06-2015,260.598,261.798,254.575,255.527,21282867.361111,3620470539.264080
Apr-05-2015,253.697,260.675,251.942,260.451,13221818.641115,3580323626.618900
Apr-04-2015,254.322,255.258,251.1,253.83,17892766.202091,3546665731.013890
Apr-03-2015,253.005,256.043,251.879,254.321,26836771.328671,3557383600.316950
Apr-02-2015,247.272,254.461,245.416,253.024,23836645.454545,3480979025.207630
Apr-01-2015,244.224,247.541,241.16,247.289,21983263.750000,3418916254.943430
Mar-31-2015,247.526,248.73,242.739,244.14,21904602.105263,3438435977.040870
Mar-30-2015,242.713,249.242,239.214,247.657,22727267.910448,3443189915.233820
Mar-29-2015,252.798,253.139,240.85,242.637,17790287.588652,3442820923.015010
Mar-28-2015,247.029,254.205,246.975,252.89,16767115.087719,3520293108.203170
Mar-27-2015,248.532,256.811,245.213,247.066,23357474.305556,3469568008.597170
Mar-26-2015,246.197,254.354,244.905,248.482,28722047.916667,3489332995.791460
Mar-25-2015,245.595,249.19,236.515,246.081,42491392.682927,3452905572.272110
Mar-24-2015,266.74,267.003,244.155,245.055,29283736.111111,3581788537.506290
Mar-23-2015,267.96,277.297,261.745,266.682,21315790.625000,3737938209.021250
Mar-22-2015,260.025,269.747,259.59,267.969,14600921.180556,3656061084.561500
Mar-21-2015,261.749,262.196,255.65,260.018,17798787.062937,3626064752.449400
Mar-20-2015,260.928,264.848,259.162,261.829,36421799.651568,3649280537.129570
Mar-19-2015,256.299,264.244,248.636,260.741,62116360.975610,3590837682.588900
Mar-18-2015,285.505,285.505,249.87,256.65,33585634.494774,3818495508.096910
Mar-17-2015,290.593,292.365,284.374,285.465,19390672.916667,4037272316.015520
Mar-16-2015,286.393,294.112,285.685,290.524,18391076.736111,4050604087.270770
Mar-15-2015,281.885,286.529,280.996,285.607,14843439.930556,3956577508.433330
Mar-14-2015,285.337,286.342,280.976,282.24,29209395.454545,3940569170.481020
Mar-13-2015,294.354,294.498,286.526,286.526,30383695.818815,4052982444.671200
Mar-12-2015,296.379,297.088,292.413,294.727,33172506.250000,4099160728.909860
Mar-11-2015,291.76,297.391,290.508,296.468,50939541.114983,4090887984.200990
Mar-10-2015,289.607,300.044,289.607,291.696,69603594.405594,4094007956.824390
Mar-09-2015,274.354,292.701,273.893,289.861,34566001.398601,3930858676.058010
Mar-08-2015,276.261,277.858,272.565,274.383,19532804.861111,3831230014.109120
Mar-07-2015,272.723,277.854,270.133,276.18,22026182.867133,3796753543.769840
Mar-06-2015,276.178,277.608,270.015,272.6,38645388.888889,3792884207.992580
Mar-05-2015,273.092,281.667,264.769,275.968,40100308.680556,3764445004.447840
Mar-04-2015,281.99,284.225,268.126,273.457,45789361.648746,3885585958.521480
Mar-03-2015,275.67,285.796,268.161,281.702,44364694.690265,3809944816.910400
Mar-02-2015,260.202,276.301,258.313,275.598,32971381.944444,3650683203.838510
Mar-01-2015,254.263,261.66,245.933,260.371,13746793.750000,3496305652.183620
Feb-28-2015,253.52,254.692,249.479,254.274,25485243.262411,3504279975.875770
Feb-27-2015,236.426,256.653,236.426,253.828,30844405.947955,3468357831.164570
Feb-26-2015,237.47,237.71,234.257,236.558,13091257.986111,3281945192.549230
Feb-25-2015,238.735,239.34,235.53,237.38,13415927.083333,3300354799.600280
Feb-24-2015,238.892,239.901,236.402,238.79,16175405.923345,3307160808.034350
Feb-23-2015,235.977,240.109,232.421,238.702,17710039.583333,3276518999.970850
Feb-22-2015,244.534,246.392,233.851,236.145,13857649.305556,3348417840.937350
Feb-21-2015,243.779,255.32,243.184,244.376,17709515.140845,3393934145.174620
Feb-20-2015,240.283,247.101,239.299,244.077,23921576.388889,3368277360.674090
Feb-19-2015,236.326,242.672,235.592,240.701,21984973.958333,3298162603.443300
Feb-18-2015,243.61,244.251,232.34,236.216,26480426.736111,3321469201.524510
Feb-17-2015,233.843,245.775,232.314,243.452,25185610.801394,3298455694.423520
Feb-16-2015,234.825,239.521,229.022,233.71,46726012.500000,3245383343.931850
Feb-15-2015,257.321,265.611,227.684,233.704,53506791.289199,3463475257.064520
Feb-14-2015,235.427,259.808,235.427,257.747,42832044.405594,3404528656.154580
Feb-13-2015,221.764,240.259,221.262,235.488,29902353.819444,3208498043.773130
Feb-12-2015,219.185,222.199,217.614,221.609,15482650.000000,3038015092.574300
Feb-11-2015,219.732,223.406,218.074,219.004,20429250.871080,3051893763.726640
Feb-10-2015,220.11,221.807,215.332,220.053,24379975.694444,3020713042.955210
Feb-09-2015,223.412,223.977,217.019,219.838,21018298.257840,3054340640.282120
Feb-08-2015,227.754,229.438,221.077,223.3,19479428.472222,3107583892.340440
Feb-07-2015,222.266,230.299,222.266,227.72,22751003.135889,3126088565.077850
Feb-06-2015,217.111,230.51,216.232,222.236,25214846.341463,3046082848.978970
Feb-05-2015,226.853,239.405,214.725,216.969,24377348.263889,3089400040.965020
Feb-04-2015,227.268,230.058,221.113,226.147,32906926.923077,3114947808.221820
Feb-03-2015,238.229,245.957,224.483,227.129,38142432.986111,3256028518.535350
Feb-02-2015,226.972,242.175,222.659,238.469,29859298.263889,3122146130.306810
Feb-01-2015,217.464,231.574,212.015,226.998,26177301.388889,3003562811.900200
Jan-31-2015,226.425,233.504,216.309,217.8,23533107.017544,3140957292.337360
Jan-30-2015,233.513,242.851,225.839,225.839,30103906.250000,3190990551.624490
Jan-29-2015,233.915,238.706,220.712,233.521,42532605.902778,3186958130.995700
Jan-28-2015,263.475,266.535,227.046,233.651,34175668.292683,3481142863.156460
Jan-27-2015,273.473,275.48,250.653,263.918,70461913.888889,3587750171.112120
Jan-26-2015,253.718,309.384,253.718,273.388,80132512.847222,3900356479.434420
Jan-25-2015,247.847,255.074,243.89,253.477,31492829.513889,3410510931.083530
Jan-24-2015,232.879,248.21,230.022,247.864,21773208.013937,3263833383.071800
Jan-23-2015,233.406,234.845,225.196,232.909,25792802.430556,3161637648.243590
Jan-22-2015,226.897,237.019,226.434,232.832,40287801.736111,3198342836.902730
Jan-21-2015,211.315,227.788,211.212,226.878,20850395.121951,2953786368.724190
Jan-20-2015,214.861,215.241,205.153,211.258,21699269.444444,2871173536.743680
Jan-19-2015,210.339,216.728,207.318,214.761,24348881.944444,2924412496.134330
Jan-18-2015,199.26,218.695,194.506,210.591,25334091.666667,2840657479.644960
Jan-17-2015,208.097,211.731,194.875,199.279,31657332.752613,2754969723.086880
Jan-16-2015,209.844,221.591,199.771,207.832,59276175.347222,2894865279.068220
Jan-15-2015,178.103,229.067,176.897,210.482,98351723.611111,2809545036.015210
Jan-14-2015,225.861,225.861,171.51,178.795,83898494.773519,2690696718.583670
Jan-13-2015,267.796,268.277,219.906,222.973,46667544.097222,3285524907.247590
Jan-12-2015,265.66,272.203,265.2,267.94,19900580.555556,3700869207.094900
Jan-11-2015,274.796,279.638,265.039,267.88,14941563.541667,3744726129.614380
Jan-10-2015,287.303,288.127,273.966,274.697,19179360.948905,3788617935.140750
Jan-09-2015,283.349,291.114,280.533,290.408,19266206.598985,3879409276.094920
Jan-08-2015,294.337,294.337,282.175,283.5,22995271.875000,3950542204.875470
Jan-07-2015,286.189,298.754,283.079,293.909,24491203.472222,3940542175.390150
Jan-06-2015,274.474,287.553,272.696,285.835,29156465.853659,3790903300.960320
Jan-05-2015,264.195,278.341,264.195,274.57,49619788.888889,3740067881.332390
Jan-04-2015,281.082,287.23,257.612,264.201,50044486.458333,3764461562.587910
Jan-03-2015,315.032,315.15,284.234,284.234,16127051.916376,4156089449.886940
Jan-02-2015,314.249,315.839,313.565,315.207,7154870.381944,4302091903.058990
Jan-01-2015,320.193,320.435,314.003,314.136,13059799.409722,4322902378.759390
Dec-31-2014,310.737,319.983,310.211,319.983,12319124.652778,4284190136.118590
Dec-30-2014,312.67,314.809,309.373,310.61,11824949.128920,4269906181.110080
Dec-29-2014,317.239,320.267,312.307,312.307,11507308.680556,4312459651.042640
Dec-28-2014,315.863,320.028,311.078,317.506,13520211.458333,4315621642.048200
Dec-27-2014,327.924,328.911,312.63,315.631,17757634.843206,4350800441.265290
Dec-26-2014,319.008,331.424,316.627,328.517,10315642.916667,4416054930.775000
Dec-25-2014,322.534,322.67,316.958,319,14561132.986111,4354398312.548970
Dec-24-2014,334.572,334.741,321.357,322.774,14808088.153310,4490709454.418360
Dec-23-2014,331.886,336.287,329.602,334.702,18610149.305556,4539669502.978740
Dec-22-2014,320.843,334.117,320.425,331.896,18976770.486111,4476633863.250070
Dec-21-2014,329.956,329.956,318.903,320.896,17524940.625000,4412512154.072050
Dec-20-2014,317.843,330.325,316.044,329.365,24216250.522648,4421115675.009690
Dec-19-2014,311.396,318.533,306.769,317.68,28673448.611111,4256435548.756020
Dec-18-2014,319.776,323.709,304.232,311.629,40467782.291667,4261777515.940560
